parent,parenttype,parentfield,item_code,qty,uom,warehouse,rate
DN-DEMO-000561,Delivery Note,items,BIO-00107,2,Nos,Central Warehouse - ENXI,1929962
DN-DEMO-000562,Delivery Note,items,BIO-00333,3,Nos,Central Warehouse - ENXI,533617
DN-DEMO-000563,Delivery Note,items,BIO-00332,4,Nos,Central Warehouse - ENXI,3254297
DN-DEMO-000564,Delivery Note,items,SPR-00007,4,Nos,Central Warehouse - ENXI,1999463
DN-DEMO-000565,Delivery Note,items,BIO-00270,1,Nos,Central Warehouse - ENXI,89384
DN-DEMO-000566,Delivery Note,items,BIO-00144,2,Nos,Central Warehouse - ENXI,1350922
DN-DEMO-000567,Delivery Note,items,BIO-00382,5,Nos,Central Warehouse - ENXI,3401408
DN-DEMO-000568,Delivery Note,items,BIO-00279,2,Nos,Central Warehouse - ENXI,385665
DN-DEMO-000569,Delivery Note,items,BIO-00437,4,Nos,Central Warehouse - ENXI,3238947
DN-DEMO-000570,Delivery Note,items,BIO-00023,2,Nos,Central Warehouse - ENXI,997066
DN-DEMO-000571,Delivery Note,items,BIO-00136,5,Nos,Central Warehouse - ENXI,3368722
DN-DEMO-000572,Delivery Note,items,BIO-00430,4,Nos,Central Warehouse - ENXI,1448091
DN-DEMO-000573,Delivery Note,items,BIO-00302,3,Nos,Central Warehouse - ENXI,1477262
DN-DEMO-000574,Delivery Note,items,BIO-00446,1,Nos,Central Warehouse - ENXI,1317496
DN-DEMO-000575,Delivery Note,items,BIO-00144,5,Nos,Central Warehouse - ENXI,231148
DN-DEMO-000576,Delivery Note,items,BIO-00156,4,Nos,Central Warehouse - ENXI,3092387
DN-DEMO-000577,Delivery Note,items,BIO-00112,1,Nos,Central Warehouse - ENXI,2320801
DN-DEMO-000578,Delivery Note,items,BIO-00177,4,Nos,Central Warehouse - ENXI,131930
DN-DEMO-000579,Delivery Note,items,BIO-00175,3,Nos,Central Warehouse - ENXI,730307
DN-DEMO-000580,Delivery Note,items,BIO-00027,4,Nos,Central Warehouse - ENXI,2542890
DN-DEMO-000581,Delivery Note,items,BIO-00481,5,Nos,Central Warehouse - ENXI,1559440
DN-DEMO-000582,Delivery Note,items,BIO-00343,3,Nos,Central Warehouse - ENXI,3416961
DN-DEMO-000583,Delivery Note,items,SPR-00012,1,Nos,Central Warehouse - ENXI,491182
DN-DEMO-000584,Delivery Note,items,BIO-00027,4,Nos,Central Warehouse - ENXI,2466465
DN-DEMO-000585,Delivery Note,items,SPR-00001,3,Nos,Central Warehouse - ENXI,1935654
DN-DEMO-000586,Delivery Note,items,BIO-00149,3,Nos,Central Warehouse - ENXI,1804593
DN-DEMO-000587,Delivery Note,items,BIO-00283,2,Nos,Central Warehouse - ENXI,2196376
DN-DEMO-000588,Delivery Note,items,BIO-00451,4,Nos,Central Warehouse - ENXI,686278
DN-DEMO-000589,Delivery Note,items,BIO-00199,5,Nos,Central Warehouse - ENXI,931174
DN-DEMO-000590,Delivery Note,items,BIO-00306,3,Nos,Central Warehouse - ENXI,1175596
DN-DEMO-000591,Delivery Note,items,BIO-00013,2,Nos,Central Warehouse - ENXI,2482570
DN-DEMO-000592,Delivery Note,items,BIO-00358,5,Nos,Central Warehouse - ENXI,1131380
DN-DEMO-000593,Delivery Note,items,BIO-00195,5,Nos,Central Warehouse - ENXI,1513286
DN-DEMO-000594,Delivery Note,items,WC-YEL-120,1,Nos,Central Warehouse - ENXI,1869796
DN-DEMO-000595,Delivery Note,items,BIO-00417,5,Nos,Central Warehouse - ENXI,3107286
DN-DEMO-000596,Delivery Note,items,BIO-00094,4,Nos,Central Warehouse - ENXI,333867
DN-DEMO-000597,Delivery Note,items,BIO-00312,2,Nos,Central Warehouse - ENXI,1768687
DN-DEMO-000598,Delivery Note,items,BIO-00327,4,Nos,Central Warehouse - ENXI,191641
DN-DEMO-000599,Delivery Note,items,BIO-00439,4,Nos,Central Warehouse - ENXI,1898460
DN-DEMO-000600,Delivery Note,items,BIO-00271,5,Nos,Central Warehouse - ENXI,1621124
DN-DEMO-000601,Delivery Note,items,BIO-00021,2,Nos,Central Warehouse - ENXI,2438669
DN-DEMO-000602,Delivery Note,items,BIO-00469,4,Nos,Central Warehouse - ENXI,655301
DN-DEMO-000603,Delivery Note,items,BIO-00115,4,Nos,Central Warehouse - ENXI,2014762
DN-DEMO-000604,Delivery Note,items,BIO-00095,4,Nos,Central Warehouse - ENXI,342590
DN-DEMO-000605,Delivery Note,items,BIO-00449,1,Nos,Central Warehouse - ENXI,281417
DN-DEMO-000606,Delivery Note,items,BIO-00435,2,Nos,Central Warehouse - ENXI,1549842
DN-DEMO-000607,Delivery Note,items,BIO-00067,5,Nos,Central Warehouse - ENXI,2554309
DN-DEMO-000608,Delivery Note,items,BIO-00089,2,Nos,Central Warehouse - ENXI,2821129
DN-DEMO-000609,Delivery Note,items,BIO-00017,4,Nos,Central Warehouse - ENXI,2313410
DN-DEMO-000610,Delivery Note,items,BIO-00086,3,Nos,Central Warehouse - ENXI,896059
DN-DEMO-000611,Delivery Note,items,BIO-00119,2,Nos,Central Warehouse - ENXI,2920627
DN-DEMO-000612,Delivery Note,items,BIO-00124,1,Nos,Central Warehouse - ENXI,3354245
DN-DEMO-000613,Delivery Note,items,BIO-00111,5,Nos,Central Warehouse - ENXI,2522066
DN-DEMO-000614,Delivery Note,items,BIO-00130,3,Nos,Central Warehouse - ENXI,1639998
DN-DEMO-000615,Delivery Note,items,BIO-00450,4,Nos,Central Warehouse - ENXI,3465821
DN-DEMO-000616,Delivery Note,items,BIO-00015,4,Nos,Central Warehouse - ENXI,2423970
DN-DEMO-000617,Delivery Note,items,BIO-00409,2,Nos,Central Warehouse - ENXI,2902340
DN-DEMO-000618,Delivery Note,items,SPR-00005,5,Nos,Central Warehouse - ENXI,1491959
DN-DEMO-000619,Delivery Note,items,BIO-00067,2,Nos,Central Warehouse - ENXI,1480356
DN-DEMO-000620,Delivery Note,items,BIO-00322,4,Nos,Central Warehouse - ENXI,1405258
DN-DEMO-000621,Delivery Note,items,BIO-00072,5,Nos,Central Warehouse - ENXI,1331446
DN-DEMO-000622,Delivery Note,items,BIO-00070,5,Nos,Central Warehouse - ENXI,1491307
DN-DEMO-000623,Delivery Note,items,BIO-00293,1,Nos,Central Warehouse - ENXI,188438
DN-DEMO-000624,Delivery Note,items,BIO-00196,3,Nos,Central Warehouse - ENXI,1114549
DN-DEMO-000625,Delivery Note,items,BIO-00500,5,Nos,Central Warehouse - ENXI,1460677
DN-DEMO-000626,Delivery Note,items,BIO-00319,4,Nos,Central Warehouse - ENXI,3321021
DN-DEMO-000627,Delivery Note,items,BIO-00126,1,Nos,Central Warehouse - ENXI,538417
DN-DEMO-000628,Delivery Note,items,BIO-00370,5,Nos,Central Warehouse - ENXI,3335409
DN-DEMO-000629,Delivery Note,items,BIO-00132,2,Nos,Central Warehouse - ENXI,1568799
DN-DEMO-000630,Delivery Note,items,BIO-00160,2,Nos,Central Warehouse - ENXI,2270495
DN-DEMO-000631,Delivery Note,items,BIO-00004,3,Nos,Central Warehouse - ENXI,1088431
DN-DEMO-000632,Delivery Note,items,SPR-00011,3,Nos,Central Warehouse - ENXI,603699
DN-DEMO-000633,Delivery Note,items,BIO-00171,1,Nos,Central Warehouse - ENXI,2061887
DN-DEMO-000634,Delivery Note,items,BIO-00487,4,Nos,Central Warehouse - ENXI,2359587
DN-DEMO-000635,Delivery Note,items,BIO-00373,4,Nos,Central Warehouse - ENXI,2333196
DN-DEMO-000636,Delivery Note,items,BIO-00015,2,Nos,Central Warehouse - ENXI,226342
DN-DEMO-000637,Delivery Note,items,BIO-00416,5,Nos,Central Warehouse - ENXI,595516
DN-DEMO-000638,Delivery Note,items,BIO-00063,2,Nos,Central Warehouse - ENXI,365247
DN-DEMO-000639,Delivery Note,items,BIO-00018,1,Nos,Central Warehouse - ENXI,2656475
DN-DEMO-000640,Delivery Note,items,BIO-00167,5,Nos,Central Warehouse - ENXI,1733106
DN-DEMO-000641,Delivery Note,items,BIO-00107,5,Nos,Central Warehouse - ENXI,3303462
DN-DEMO-000642,Delivery Note,items,BIO-00385,2,Nos,Central Warehouse - ENXI,2314695
DN-DEMO-000643,Delivery Note,items,BIO-00288,5,Nos,Central Warehouse - ENXI,2249843
DN-DEMO-000644,Delivery Note,items,BIO-00294,2,Nos,Central Warehouse - ENXI,2228498
DN-DEMO-000645,Delivery Note,items,BIO-00104,1,Nos,Central Warehouse - ENXI,1105279
DN-DEMO-000646,Delivery Note,items,BIO-00081,3,Nos,Central Warehouse - ENXI,2429780
DN-DEMO-000647,Delivery Note,items,BIO-00455,4,Nos,Central Warehouse - ENXI,778471
DN-DEMO-000648,Delivery Note,items,BIO-00465,1,Nos,Central Warehouse - ENXI,2037636
DN-DEMO-000649,Delivery Note,items,BIO-00342,4,Nos,Central Warehouse - ENXI,1349015
DN-DEMO-000650,Delivery Note,items,BIO-00059,4,Nos,Central Warehouse - ENXI,84988
DN-DEMO-000651,Delivery Note,items,BIO-00100,2,Nos,Central Warehouse - ENXI,2322901
DN-DEMO-000652,Delivery Note,items,BIO-00306,1,Nos,Central Warehouse - ENXI,2025548
DN-DEMO-000653,Delivery Note,items,BIO-00010,3,Nos,Central Warehouse - ENXI,379592
DN-DEMO-000654,Delivery Note,items,BIO-00022,2,Nos,Central Warehouse - ENXI,2260696
DN-DEMO-000655,Delivery Note,items,BIO-00160,3,Nos,Central Warehouse - ENXI,2922153
DN-DEMO-000656,Delivery Note,items,BIO-00077,1,Nos,Central Warehouse - ENXI,667148
DN-DEMO-000657,Delivery Note,items,BIO-00082,1,Nos,Central Warehouse - ENXI,395061
DN-DEMO-000658,Delivery Note,items,BIO-00297,3,Nos,Central Warehouse - ENXI,1298046
DN-DEMO-000659,Delivery Note,items,BIO-00140,1,Nos,Central Warehouse - ENXI,1720796
DN-DEMO-000660,Delivery Note,items,BIO-00318,4,Nos,Central Warehouse - ENXI,2648429
DN-DEMO-000661,Delivery Note,items,BIO-00384,1,Nos,Central Warehouse - ENXI,283008
DN-DEMO-000662,Delivery Note,items,SPR-00008,4,Nos,Central Warehouse - ENXI,602004
DN-DEMO-000663,Delivery Note,items,BIO-00164,1,Nos,Central Warehouse - ENXI,3321217
DN-DEMO-000664,Delivery Note,items,BIO-00183,2,Nos,Central Warehouse - ENXI,1751854
DN-DEMO-000665,Delivery Note,items,BIO-00395,5,Nos,Central Warehouse - ENXI,1926181
DN-DEMO-000666,Delivery Note,items,BIO-00142,2,Nos,Central Warehouse - ENXI,263073
DN-DEMO-000667,Delivery Note,items,BIO-00491,4,Nos,Central Warehouse - ENXI,282373
DN-DEMO-000668,Delivery Note,items,BIO-00320,3,Nos,Central Warehouse - ENXI,1276224
DN-DEMO-000669,Delivery Note,items,BIO-00324,2,Nos,Central Warehouse - ENXI,895836
DN-DEMO-000670,Delivery Note,items,BIO-00340,3,Nos,Central Warehouse - ENXI,2179400
DN-DEMO-000671,Delivery Note,items,BIO-00073,2,Nos,Central Warehouse - ENXI,2939013
DN-DEMO-000672,Delivery Note,items,BIO-00111,4,Nos,Central Warehouse - ENXI,2293569
DN-DEMO-000673,Delivery Note,items,BIO-00376,1,Nos,Central Warehouse - ENXI,1837799
DN-DEMO-000674,Delivery Note,items,BIO-00454,1,Nos,Central Warehouse - ENXI,1138907
DN-DEMO-000675,Delivery Note,items,BIO-00275,5,Nos,Central Warehouse - ENXI,693947
DN-DEMO-000676,Delivery Note,items,BIO-00069,4,Nos,Central Warehouse - ENXI,2086026
DN-DEMO-000677,Delivery Note,items,BIO-00138,5,Nos,Central Warehouse - ENXI,1485461
DN-DEMO-000678,Delivery Note,items,BIO-00407,1,Nos,Central Warehouse - ENXI,2654498
DN-DEMO-000679,Delivery Note,items,BIO-00282,1,Nos,Central Warehouse - ENXI,451201
DN-DEMO-000680,Delivery Note,items,BIO-00023,1,Nos,Central Warehouse - ENXI,2421863
DN-DEMO-000681,Delivery Note,items,BIO-00301,5,Nos,Central Warehouse - ENXI,2077473
DN-DEMO-000682,Delivery Note,items,BIO-00068,1,Nos,Central Warehouse - ENXI,2639668
DN-DEMO-000683,Delivery Note,items,BIO-00180,1,Nos,Central Warehouse - ENXI,2446865
DN-DEMO-000684,Delivery Note,items,BIO-00024,1,Nos,Central Warehouse - ENXI,2408671
DN-DEMO-000685,Delivery Note,items,BIO-00328,3,Nos,Central Warehouse - ENXI,579857
DN-DEMO-000686,Delivery Note,items,BIO-00117,2,Nos,Central Warehouse - ENXI,2420209
DN-DEMO-000687,Delivery Note,items,BIO-00477,1,Nos,Central Warehouse - ENXI,1176810
DN-DEMO-000688,Delivery Note,items,BIO-00378,2,Nos,Central Warehouse - ENXI,3212299
DN-DEMO-000689,Delivery Note,items,BIO-00346,3,Nos,Central Warehouse - ENXI,2170308
DN-DEMO-000690,Delivery Note,items,BIO-00350,1,Nos,Central Warehouse - ENXI,1491460
DN-DEMO-000691,Delivery Note,items,BIO-00370,3,Nos,Central Warehouse - ENXI,1403560
DN-DEMO-000692,Delivery Note,items,BIO-00064,1,Nos,Central Warehouse - ENXI,1850850
DN-DEMO-000693,Delivery Note,items,BIO-00109,5,Nos,Central Warehouse - ENXI,2759203
DN-DEMO-000694,Delivery Note,items,BIO-00043,3,Nos,Central Warehouse - ENXI,2573049
DN-DEMO-000695,Delivery Note,items,BIO-00010,4,Nos,Central Warehouse - ENXI,1451932
DN-DEMO-000696,Delivery Note,items,BIO-00282,3,Nos,Central Warehouse - ENXI,2969198
DN-DEMO-000697,Delivery Note,items,BIO-00057,3,Nos,Central Warehouse - ENXI,819732
DN-DEMO-000698,Delivery Note,items,BIO-00334,4,Nos,Central Warehouse - ENXI,1049183
DN-DEMO-000699,Delivery Note,items,SPR-00011,2,Nos,Central Warehouse - ENXI,1666815
DN-DEMO-000700,Delivery Note,items,BIO-00178,5,Nos,Central Warehouse - ENXI,384405
DN-DEMO-000701,Delivery Note,items,BIO-00326,2,Nos,Central Warehouse - ENXI,2957074
DN-DEMO-000702,Delivery Note,items,BIO-00092,3,Nos,Central Warehouse - ENXI,2789447
DN-DEMO-000703,Delivery Note,items,BIO-00452,4,Nos,Central Warehouse - ENXI,3101847
DN-DEMO-000704,Delivery Note,items,BIO-00121,4,Nos,Central Warehouse - ENXI,3020741
DN-DEMO-000705,Delivery Note,items,BIO-00283,4,Nos,Central Warehouse - ENXI,770795
DN-DEMO-000706,Delivery Note,items,BIO-00133,3,Nos,Central Warehouse - ENXI,852241
DN-DEMO-000707,Delivery Note,items,BIO-00157,2,Nos,Central Warehouse - ENXI,2691004
DN-DEMO-000708,Delivery Note,items,BIO-00487,3,Nos,Central Warehouse - ENXI,2661524
DN-DEMO-000709,Delivery Note,items,BIO-00312,4,Nos,Central Warehouse - ENXI,741183
DN-DEMO-000710,Delivery Note,items,BIO-00490,4,Nos,Central Warehouse - ENXI,1567931
DN-DEMO-000711,Delivery Note,items,BIO-00057,3,Nos,Central Warehouse - ENXI,1753309
DN-DEMO-000712,Delivery Note,items,BIO-00411,3,Nos,Central Warehouse - ENXI,984492
DN-DEMO-000713,Delivery Note,items,BIO-00490,1,Nos,Central Warehouse - ENXI,707212
DN-DEMO-000714,Delivery Note,items,BIO-00339,1,Nos,Central Warehouse - ENXI,3249831
DN-DEMO-000715,Delivery Note,items,BIO-00116,3,Nos,Central Warehouse - ENXI,2289510
DN-DEMO-000716,Delivery Note,items,BIO-00010,3,Nos,Central Warehouse - ENXI,575802
DN-DEMO-000717,Delivery Note,items,BIO-00288,5,Nos,Central Warehouse - ENXI,1806413
DN-DEMO-000718,Delivery Note,items,BIO-00367,1,Nos,Central Warehouse - ENXI,3074072
DN-DEMO-000719,Delivery Note,items,BIO-00337,3,Nos,Central Warehouse - ENXI,89777
DN-DEMO-000720,Delivery Note,items,BIO-00034,4,Nos,Central Warehouse - ENXI,2981825
DN-DEMO-000721,Delivery Note,items,BIO-00294,2,Nos,Central Warehouse - ENXI,2054383
DN-DEMO-000722,Delivery Note,items,BIO-00066,3,Nos,Central Warehouse - ENXI,753773
DN-DEMO-000723,Delivery Note,items,BIO-00196,2,Nos,Central Warehouse - ENXI,578024
DN-DEMO-000724,Delivery Note,items,BIO-00134,5,Nos,Central Warehouse - ENXI,695040
DN-DEMO-000725,Delivery Note,items,BIO-00114,4,Nos,Central Warehouse - ENXI,3329484
DN-DEMO-000726,Delivery Note,items,BIO-00119,1,Nos,Central Warehouse - ENXI,2547426
DN-DEMO-000727,Delivery Note,items,BIO-00044,3,Nos,Central Warehouse - ENXI,2690436
DN-DEMO-000728,Delivery Note,items,BIO-00052,3,Nos,Central Warehouse - ENXI,672050
DN-DEMO-000729,Delivery Note,items,BIO-00124,1,Nos,Central Warehouse - ENXI,3031078
DN-DEMO-000730,Delivery Note,items,BIO-00432,4,Nos,Central Warehouse - ENXI,823205
DN-DEMO-000731,Delivery Note,items,BIO-00094,4,Nos,Central Warehouse - ENXI,1353334
DN-DEMO-000732,Delivery Note,items,BIO-00133,4,Nos,Central Warehouse - ENXI,1426817
DN-DEMO-000733,Delivery Note,items,BIO-00339,1,Nos,Central Warehouse - ENXI,98341
DN-DEMO-000734,Delivery Note,items,BIO-00034,5,Nos,Central Warehouse - ENXI,1165245
DN-DEMO-000735,Delivery Note,items,BIO-00359,2,Nos,Central Warehouse - ENXI,961957
DN-DEMO-000736,Delivery Note,items,BIO-00359,5,Nos,Central Warehouse - ENXI,3141041
DN-DEMO-000737,Delivery Note,items,BIO-00276,3,Nos,Central Warehouse - ENXI,736120
DN-DEMO-000738,Delivery Note,items,BIO-00341,5,Nos,Central Warehouse - ENXI,2723329
DN-DEMO-000739,Delivery Note,items,BIO-00474,3,Nos,Central Warehouse - ENXI,2635607
DN-DEMO-000740,Delivery Note,items,BIO-00397,4,Nos,Central Warehouse - ENXI,2958915
DN-DEMO-000741,Delivery Note,items,BIO-00450,4,Nos,Central Warehouse - ENXI,3393910
DN-DEMO-000742,Delivery Note,items,BIO-00181,2,Nos,Central Warehouse - ENXI,2546149
DN-DEMO-000743,Delivery Note,items,BIO-00451,2,Nos,Central Warehouse - ENXI,746942
DN-DEMO-000744,Delivery Note,items,BIO-00440,2,Nos,Central Warehouse - ENXI,3161141
DN-DEMO-000745,Delivery Note,items,BIO-00285,2,Nos,Central Warehouse - ENXI,1738979
DN-DEMO-000746,Delivery Note,items,BIO-00006,1,Nos,Central Warehouse - ENXI,3068652
DN-DEMO-000747,Delivery Note,items,BIO-00074,5,Nos,Central Warehouse - ENXI,2410418
DN-DEMO-000748,Delivery Note,items,BIO-00341,1,Nos,Central Warehouse - ENXI,2999312
DN-DEMO-000749,Delivery Note,items,BIO-00029,4,Nos,Central Warehouse - ENXI,1310866
DN-DEMO-000750,Delivery Note,items,BIO-00279,4,Nos,Central Warehouse - ENXI,333340
DN-DEMO-000751,Delivery Note,items,BIO-00377,3,Nos,Central Warehouse - ENXI,1312930
DN-DEMO-000752,Delivery Note,items,BIO-00278,5,Nos,Central Warehouse - ENXI,2100555
DN-DEMO-000753,Delivery Note,items,BIO-00478,3,Nos,Central Warehouse - ENXI,1384203
DN-DEMO-000754,Delivery Note,items,BIO-00384,1,Nos,Central Warehouse - ENXI,3046404
DN-DEMO-000755,Delivery Note,items,BIO-00091,2,Nos,Central Warehouse - ENXI,574040
DN-DEMO-000756,Delivery Note,items,BIO-00364,4,Nos,Central Warehouse - ENXI,2561092
DN-DEMO-000757,Delivery Note,items,BIO-00417,1,Nos,Central Warehouse - ENXI,3131586
DN-DEMO-000758,Delivery Note,items,BIO-00273,3,Nos,Central Warehouse - ENXI,3453362
DN-DEMO-000759,Delivery Note,items,BIO-00339,2,Nos,Central Warehouse - ENXI,2658743
DN-DEMO-000760,Delivery Note,items,BIO-00157,2,Nos,Central Warehouse - ENXI,2918526
DN-DEMO-000761,Delivery Note,items,SPR-00005,5,Nos,Central Warehouse - ENXI,130634
DN-DEMO-000762,Delivery Note,items,BIO-00164,2,Nos,Central Warehouse - ENXI,3151023
DN-DEMO-000763,Delivery Note,items,BIO-00390,5,Nos,Central Warehouse - ENXI,818500
DN-DEMO-000764,Delivery Note,items,BIO-00399,3,Nos,Central Warehouse - ENXI,781979
DN-DEMO-000765,Delivery Note,items,BIO-00287,5,Nos,Central Warehouse - ENXI,2960482
DN-DEMO-000766,Delivery Note,items,BIO-00172,4,Nos,Central Warehouse - ENXI,881009
DN-DEMO-000767,Delivery Note,items,BIO-00470,5,Nos,Central Warehouse - ENXI,463591
DN-DEMO-000768,Delivery Note,items,BIO-00127,1,Nos,Central Warehouse - ENXI,2069145
DN-DEMO-000769,Delivery Note,items,BIO-00142,3,Nos,Central Warehouse - ENXI,1092503
DN-DEMO-000770,Delivery Note,items,BIO-00476,2,Nos,Central Warehouse - ENXI,261701
DN-DEMO-000771,Delivery Note,items,BIO-00118,4,Nos,Central Warehouse - ENXI,1351182
DN-DEMO-000772,Delivery Note,items,BIO-00479,2,Nos,Central Warehouse - ENXI,689744
DN-DEMO-000773,Delivery Note,items,BIO-00435,4,Nos,Central Warehouse - ENXI,1113248
DN-DEMO-000774,Delivery Note,items,BIO-00371,5,Nos,Central Warehouse - ENXI,2309612
DN-DEMO-000775,Delivery Note,items,BIO-00098,4,Nos,Central Warehouse - ENXI,709690
DN-DEMO-000776,Delivery Note,items,BIO-00124,2,Nos,Central Warehouse - ENXI,1504755
DN-DEMO-000777,Delivery Note,items,BIO-00166,1,Nos,Central Warehouse - ENXI,1726719
DN-DEMO-000778,Delivery Note,items,BIO-00065,2,Nos,Central Warehouse - ENXI,3495618
DN-DEMO-000779,Delivery Note,items,BIO-00168,1,Nos,Central Warehouse - ENXI,3484520
DN-DEMO-000780,Delivery Note,items,BIO-00296,1,Nos,Central Warehouse - ENXI,1583594
DN-DEMO-000781,Delivery Note,items,BIO-00167,5,Nos,Central Warehouse - ENXI,2141516
DN-DEMO-000782,Delivery Note,items,BIO-00458,5,Nos,Central Warehouse - ENXI,1168927
DN-DEMO-000783,Delivery Note,items,BIO-00404,1,Nos,Central Warehouse - ENXI,1196650
DN-DEMO-000784,Delivery Note,items,BIO-00078,3,Nos,Central Warehouse - ENXI,1479791
DN-DEMO-000785,Delivery Note,items,BIO-00157,1,Nos,Central Warehouse - ENXI,380075
DN-DEMO-000786,Delivery Note,items,BIO-00364,2,Nos,Central Warehouse - ENXI,1607494
DN-DEMO-000787,Delivery Note,items,BIO-00191,1,Nos,Central Warehouse - ENXI,601953
DN-DEMO-000788,Delivery Note,items,BIO-00120,5,Nos,Central Warehouse - ENXI,3408733
DN-DEMO-000789,Delivery Note,items,BIO-00019,4,Nos,Central Warehouse - ENXI,3282528
DN-DEMO-000790,Delivery Note,items,BIO-00039,5,Nos,Central Warehouse - ENXI,432239
DN-DEMO-000791,Delivery Note,items,BIO-00128,3,Nos,Central Warehouse - ENXI,139428
DN-DEMO-000792,Delivery Note,items,BIO-00413,2,Nos,Central Warehouse - ENXI,3108595
DN-DEMO-000793,Delivery Note,items,BIO-00159,5,Nos,Central Warehouse - ENXI,1115052
DN-DEMO-000794,Delivery Note,items,BIO-00036,5,Nos,Central Warehouse - ENXI,3040331
DN-DEMO-000795,Delivery Note,items,BIO-00057,3,Nos,Central Warehouse - ENXI,2952485
DN-DEMO-000796,Delivery Note,items,BIO-00486,3,Nos,Central Warehouse - ENXI,1551318
DN-DEMO-000797,Delivery Note,items,BIO-00063,4,Nos,Central Warehouse - ENXI,1862957
DN-DEMO-000798,Delivery Note,items,BIO-00119,2,Nos,Central Warehouse - ENXI,2209777
DN-DEMO-000799,Delivery Note,items,BIO-00379,2,Nos,Central Warehouse - ENXI,1214620
DN-DEMO-000800,Delivery Note,items,BIO-00126,1,Nos,Central Warehouse - ENXI,3337638
